Date,uk-companies_Titles,uk-companies_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2023-04-26T18:30:55.017Z,How British American Tobacco sold cigarettes to North Korea despite sanctions,The UK company paid the US justice department’s biggest penalty for violating sanctions on Pyongyang ,Neutral,0.9580488801002502,Negative,0.7748304605484009
2023-04-26T15:20:59.752Z,KPMG fined £1mn over ‘rudimentary’ failures in TheWorks audit,"Big Four firm has paid £69mn of penalties over five years, far more than rivals",Negative,0.9999845027923584,Neutral,0.749907374382019
2023-04-26T14:02:23.750Z,Job cuts loom at CBI unless UK lobby group restores members’ confidence,Exodus of companies after two rape allegations has put organisation’s finances under strain,Positive,0.953694462776184,Negative,0.9999887943267822
2023-04-26T12:24:17.254Z,StanChart: undervaluation is standard operating procedure  Premium content,"There is scope for an upgrade of the UK-listed, Asia-focused bank’s shares",Neutral,0.9999746084213256,Neutral,0.9999445676803588
none,none,none,0,0.0,0,0.0
2023-04-26T12:12:42.113Z,New CBI director-general apologises for scandal and pledges to ‘rebuild’,Rain Newton-Smith promises to win back trust after UK business lobby group engulfed by misconduct crisis,Neutral,0.995154619216919,Positive,0.9999885559082032
2023-04-26T11:21:57.949Z,Jupiter chair Nichola Pease steps down for ‘personal reasons’,UK fund management group has had rocky year with tumbling share price and dividend cut,Negative,0.7736003994941711,Negative,0.99984872341156
none,none,none,0,0.0,0,0.0
2023-04-26T10:53:31.778Z,"Win Bischoff, veteran City of London banker, dies after a short illness",The grandee helped guide UK and US institutions through the financial crisis,Neutral,0.994317352771759,Positive,0.698483407497406
2023-04-26T08:54:01.299Z,Heathrow posts £60mn loss in first quarter,UK’s biggest airport blames rising debt costs and cap on landing fees it can charge airlines,Negative,0.9999806880950928,Negative,0.999890923500061
2023-04-26T08:48:48.554Z,StanChart earnings improve as rising rates and China reopening boost lender,UK-based bank reports $1.8bn of statutory profits before tax in first quarter,Positive,1.0,Neutral,0.999994158744812
2023-04-26T06:39:11.458Z,Reckitt picks Kris Licht as new chief,Former health division head to replace interim boss Nicandro Durante at UK household products group,Neutral,0.9998713731765748,Neutral,0.9996979236602784
2023-04-26T04:00:29.547Z,Drax faces probe over sustainable biomass claims,Ofgem commissions external audit into whether energy company complied with UK rules ,Negative,0.944989025592804,Neutral,0.9963122010231018
none,none,none,0,0.0,0,0.0
2023-04-25T23:01:28.887Z,Pret to increase cost of its coffee subscription by 20%,Users of sandwich chain’s service spend nearly four times as much as other customers,Neutral,0.938988208770752,Neutral,0.9998199343681335
2023-04-25T19:01:07.008Z,BAT pays $635mn penalty over North Korea sanctions breaches,Subsidiary of world’s second-biggest tobacco group enters guilty plea in US,Neutral,0.865365743637085,Negative,0.8915505409240723
2023-04-25T18:09:25.265Z,British industry in push to make carbon capture a reality,Fast-track approval for projects and clarity on government policy sought to provide cornerstone for green economy,Positive,0.4786719977855682,Positive,0.9998200535774232
2023-04-25T17:48:22.162Z,Consumer goods groups upbeat after raising prices,"Nestlé, PepsiCo and Kimberly-Clark among companies reporting resilient quarterly sales",Positive,0.999845027923584,Neutral,0.999963879585266
2023-04-25T15:31:02.605Z,"Murdoch group settled Prince William phone-hacking claim, UK court told",Assertion made by lawyers for Prince Harry in filings in separate action,Neutral,0.9982807636260986,Neutral,0.998610258102417
2023-04-25T14:47:30.485Z,Premier Inn/Primark: discerning Germans set test for incomers Premium content,Values guide German consumers’ shopping choices,Neutral,0.9999969005584716,Neutral,0.9995556473731996
2023-04-25T13:08:31.747Z,NatWest chair Howard Davies to step down next year,Long-serving leader of bank’s board says he will depart by July 2024,Neutral,0.9920475482940674,Neutral,0.9999327659606934
2023-04-25T11:40:27.026Z,UAE investment group increases Vodafone stake amid scrutiny of board structure,Move signals telecoms company’s biggest shareholder may want to encourage change,Neutral,0.9756430387496948,Neutral,0.9991163611412048
2023-04-25T09:40:57.100Z,Premier Inn owner says inflation and labour shortages offer ‘growth opportunities’,UK’s biggest budget hotel operator set to benefit if more rivals are forced out of business,Positive,1.0,Positive,1.0
2023-04-24T19:29:50.144Z,CBI president admits business lobby group may never regain trust,Brian McBride issues mea culpa to member companies after allegations about toxic workplace culture,Neutral,0.8593142628669739,Negative,0.6013214588165283
2023-04-24T16:50:32.780Z,Hunt admits UK business taxes too high as government pressed on strategy,No 10 counters Labour charm offensive but faces demands on VAT breaks and closer co-operation,Negative,0.9779359102249146,Negative,0.8013188242912292
2023-04-24T14:17:30.326Z,Italian chain Prezzo to close third of sites putting more than 800 jobs at risk ,Private equity-backed company blames cost of living crisis and soaring inflation ,Neutral,0.8893306851387024,Negative,0.9985968470573424
2023-04-24T11:47:45.240Z,Hambro Perks Spac to wind down after abrupt departure of boss,Acquisition vehicle was first Spac set up under new UK rules,Neutral,0.9423823356628418,Neutral,0.9999916553497314
2023-04-24T04:00:12.272Z,Work starts on UK’s largest solar plant,"Project Fortress in Kent forecast to generate renewable power for 100,000 homes",Neutral,0.9996625185012816,Neutral,0.999111831188202
none,none,none,0,0.0,0,0.0
2023-04-24T04:00:12.153Z,Scottish port set for wind power revival in £300mn private equity deal,Former North Sea oil and gas yard to get new lease of life as renewable energy hub ,Neutral,0.9999643564224244,Neutral,0.9999607801437378
2023-04-23T23:00:26.387Z,Sunak seeks to win back corporate Britain with new business forum,First in series of summits takes on extra urgency after misconduct scandal at CBI lobby group,Neutral,0.7173722386360168,Neutral,0.9645237922668456
2023-04-23T23:00:22.915Z,Tech sector drives rise in profit warnings from UK companies,"A total of 75 profit warnings were issued in the first quarter, research shows",Positive,0.9999743700027466,Neutral,0.9998873472213744
2023-04-23T23:00:19.241Z,UK leads rise in chief executive departures,Leadership exits from London-listed companies more than double,Negative,0.9981120824813844,Negative,0.8907041549682617
none,none,none,0,0.0,0,0.0
2023-04-23T11:24:15.446Z,UK live events Covid insurance scheme paid out just once,Government’s ‘hardline’ stance on how system worked limited impact of Rishi Sunak’s policy,Neutral,0.9999666213989258,Neutral,0.9967093467712402
2023-04-23T04:00:52.876Z,Wealth management consolidation leaves smaller groups on borrowed time,Rathbones’ £839mn deal to buy Investec Wealth the clearest warning sign yet,Neutral,0.9951560497283936,Neutral,0.9567918181419371
none,none,none,0,0.0,0,0.0
2023-04-23T04:00:52.820Z,Allies keep close watch on British plans to reshape armed forces,"Russian aggression and Chinese threat pose dilemma for cash-strapped, midsized military power seeking to retain global role",Neutral,0.9986796975135804,Neutral,0.5606415867805481
2023-04-23T04:00:52.771Z,Chip designer Arm makes its own advanced prototype semiconductor,"Company to build test chip with factory partners, stoking fears it could in future compete with its biggest customers ",Neutral,0.9999511241912842,Negative,0.9999897480010986
2023-04-22T13:56:29.682Z,Companies seek alternatives to fill lobbying void left by CBI crisis,Pre-election campaign to launch as business body’s members search for alternative ways to engage with Westminster,Neutral,0.995478332042694,Neutral,0.9999743700027466
2023-04-21T21:07:58.553Z,Companies desert CBI after second rape allegation,UK employers’ group to suspend operations until June as members exit en masse,Neutral,0.9998693466186525,Negative,0.6901041269302368
2023-04-21T19:00:49.484Z,The dash for cash savings is a new experience for many UK customers,"If you rediscover the savings habit, don’t let higher taxes be the sting in the tail",Positive,0.985529899597168,Neutral,0.8128697872161865
none,none,none,0,0.0,0,0.0
2023-04-21T17:15:49.330Z,The cost of living crisis hits the middle classes,"Also in this newsletter: CBI members quit, revealing China’s cyber weapon plans, Russia bombs its own city ",Negative,0.9997119307518004,Neutral,0.9999171495437622
2023-04-21T17:00:49.439Z,Private equity takes a renewed interest in UK plc,Flurry of takeover talks signals revival in dealmaking by buyout groups,Neutral,0.9980325102806092,Negative,0.9884935021400452
2023-04-21T17:00:49.434Z,Directors’ Deals: Oxford Nanopore chair boosts holding,"Company is three years away from breaking even, say analysts ",Neutral,0.9998894929885864,Neutral,0.9474793672561646
2023-04-21T17:00:49.426Z,"Investors’ Chronicle: M&C Saatchi, THG, 888",Companies analysis from our sister publication,Neutral,0.9998904466629028,Neutral,0.9999983310699464
2023-04-21T16:00:49.617Z,Matthew Moulding: THG boss falls out of love with the City,"Another chaotic week for the online retailer featured bid talks, poor results and share-price swings",Neutral,0.9998575448989868,Negative,0.9999998807907104
2023-04-21T14:40:57.725Z,Woodford compensation payout still ‘uncertain’ ,Lawyers and campaigners warn of possible threats and delays,Negative,0.9868946075439452,Negative,0.8524911999702454
2023-04-21T12:33:54.696Z,Royal Mail strikes pay deal with union,Workers at the UK postal service offered a 10 per cent pay rise over three years after months of industrial unrest ,Neutral,0.9997956156730652,Neutral,0.9998708963394164
2023-04-21T12:26:28.506Z,Autonomy founder Mike Lynch loses bid to appeal against extradition to US,Billionaire faces trial on criminal charges linked to Hewlett-Packard’s $11bn takeover of the company in 2011,Negative,0.9999918937683104,Neutral,0.9059692025184632
2023-04-21T07:37:06.751Z,UK retail sales fall 0.9% in March to miss forecasts,"Data ends two successive months of increases as high inflation, rising borrowing costs and bad weather curb spending",Negative,0.9999995231628418,Negative,0.9982841610908508
2023-04-21T04:00:50.073Z,An open door for open banking,"Despite resistance from high street lenders, consumer services are multiplying",Neutral,0.9999947547912598,Negative,0.9927610158920288
2023-04-21T04:00:50.003Z,Chips with everything — but UK manufacturers are scarce,Could small semiconductor groups be worth a punt for investors?,Neutral,0.673393964767456,Negative,0.952825367450714
2023-04-20T23:02:41.293Z,FCA to clamp down on high insurance costs for leasehold flats,Regulator will protect against brokers who overcharge and hand large commissions to landlords,Negative,0.999832034111023,Neutral,0.646575391292572
2023-04-20T17:50:37.289Z,GKN automotive business falls 20% on first day of London trading ,IPO in London comes as market struggles to compete with global rivals,Neutral,0.9964459538459778,Negative,0.9999940395355223
2023-04-20T11:58:50.344Z,UK’s financial watchdog launches probe into WANdisco,Software group revealed this month it had falsified almost $15mn in revenue last year,Neutral,0.9996126294136048,Neutral,0.914453625679016
none,none,none,0,0.0,0,0.0
2023-04-20T08:59:59.128Z,UK regulator offers £235mn compensation to Woodford investors,FCA says redress package will cover losses after fund was plunged into crisis in 2019,Neutral,0.99986469745636,Neutral,0.938474714756012
2023-04-20T08:05:21.423Z,Watchdog probes EY audit of Made.com,UK accounting regulator investigates Big Four firm’s 2021 review of failed group’s accounts,Neutral,0.966214656829834,Neutral,0.9618798494338988
